Gray Images
Image	Object	Volume_mm3	Min	Max	Mean	Std	

Color Images
Image	Object	Volume_mm3	RMin	RMax	RMean	RStd	GMin	GMax	GMean	GStd	BMin	BMax	BMean	BStd	



Type1-L1 Statistics

kirby934b_3_1_ax.img	Telencephalon_L	468539	0.0000e+00	345.0000	162.5437	58.1735	
kirby934b_3_1_ax.img	Telencephalon_R	476398	1.0000	355.0000	174.8686	60.7584	
kirby934b_3_1_ax.img	Diencephalon_L	7493	38.0000	352.0000	234.5826	33.6881	
kirby934b_3_1_ax.img	Diencephalon_R	7595	70.0000	350.0000	241.9322	33.7734	
kirby934b_3_1_ax.img	Mesencephalon	8236	92.0000	365.0000	275.2599	30.2303	
kirby934b_3_1_ax.img	Metencephalon	112599	1.0000	336.0000	179.0038	58.7118	
kirby934b_3_1_ax.img	Myelencephalon	3810	56.0000	315.0000	237.0050	32.8586	
kirby934b_3_1_ax.img	CSF	81953	0.0000e+00	269.0000	45.9696	35.9864	



Type1-L2 Statistics

kirby934b_3_1_ax.img	CerebralCortex_L	248230	0.0000e+00	326.0000	119.0021	34.9253	
kirby934b_3_1_ax.img	CerebralCortex_R	251416	1.0000	309.0000	128.6556	35.8852	
kirby934b_3_1_ax.img	CerebralNucli_L	10809	51.0000	324.0000	207.3559	31.5275	
kirby934b_3_1_ax.img	CerebralNucli_R	10883	53.0000	341.0000	217.8372	32.2541	
kirby934b_3_1_ax.img	Thalamus_L	4936	83.0000	312.0000	233.7065	22.6381	
kirby934b_3_1_ax.img	Thalamus_R	5045	78.0000	312.0000	240.7914	25.8486	
kirby934b_3_1_ax.img	BasalForebrain_L	2558	38.0000	352.0000	236.2736	48.2892	
kirby934b_3_1_ax.img	BasalForebrain_R	2550	70.0000	350.0000	244.1892	45.4723	
kirby934b_3_1_ax.img	Mesencephalon_L	4148	100.0000	365.0000	273.2341	27.4420	
kirby934b_3_1_ax.img	Mesencephalon_R	4089	92.0000	351.0000	277.3149	32.6895	
kirby934b_3_1_ax.img	Metencephalon_R	56634	1.0000	336.0000	186.3532	57.2998	
kirby934b_3_1_ax.img	Metencephalon_L	55965	4.0000	328.0000	171.5665	59.1851	
kirby934b_3_1_ax.img	Myelencephalon_L	1671	61.0000	289.0000	232.7629	34.4633	
kirby934b_3_1_ax.img	Myelencephalon_R	2140	56.0000	315.0000	240.3169	31.1502	
kirby934b_3_1_ax.img	WhiteMatter_L	209501	20.0000	345.0000	211.8226	35.9666	
kirby934b_3_1_ax.img	WhiteMatter_R	214100	15.0000	355.0000	226.9521	36.5343	
kirby934b_3_1_ax.img	Ventricle	25953	0.0000e+00	269.0000	62.1319	47.3455	
kirby934b_3_1_ax.img	Sulcus_L	30342	0.0000e+00	159.0000	36.6905	25.1168	
kirby934b_3_1_ax.img	Sulcus_R	25659	0.0000e+00	157.0000	40.5948	26.9829	



Type1-L3 Statistics

kirby934b_3_1_ax.img	Frontal_L	81341	2.0000	260.0000	116.2136	33.4243	
kirby934b_3_1_ax.img	Frontal_R	80166	2.0000	261.0000	118.4242	32.8955	
kirby934b_3_1_ax.img	Parietal_L	41150	0.0000e+00	207.0000	106.1051	30.1107	
kirby934b_3_1_ax.img	Parietal_R	43383	1.0000	238.0000	117.4513	32.8559	
kirby934b_3_1_ax.img	Temporal_L	57569	3.0000	245.0000	121.9659	31.4280	
kirby934b_3_1_ax.img	Temporal_R	57712	7.0000	267.0000	138.3984	31.5900	
kirby934b_3_1_ax.img	Limbic_L	26114	11.0000	326.0000	153.0705	36.5672	
kirby934b_3_1_ax.img	Limbic_R	28756	4.0000	309.0000	156.1339	38.9032	
kirby934b_3_1_ax.img	Occipital_L	36654	1.0000	235.0000	109.7249	32.6008	
kirby934b_3_1_ax.img	Occipital_R	35714	8.0000	263.0000	126.5659	34.7677	
kirby934b_3_1_ax.img	Insula_L	7089	9.0000	254.0000	139.4464	31.4231	
kirby934b_3_1_ax.img	Insula_R	7578	5.0000	264.0000	148.2168	36.8454	
kirby934b_3_1_ax.img	BasalGang_L	9124	51.0000	324.0000	211.8777	31.1985	
kirby934b_3_1_ax.img	BasalGang_R	8992	57.0000	341.0000	223.2761	31.4617	
kirby934b_3_1_ax.img	Thalamus_L	4936	83.0000	312.0000	233.7065	22.6381	
kirby934b_3_1_ax.img	Thalamus_R	5045	78.0000	312.0000	240.7914	25.8486	
kirby934b_3_1_ax.img	BasalForebrain_L	2558	38.0000	352.0000	236.2736	48.2892	
kirby934b_3_1_ax.img	BasalForebrain_R	2550	70.0000	350.0000	244.1892	45.4723	
